materialSampleID,principalInvestigator,locality,phylum,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferenceProtocol,yearCollected,monthCollected,dayCollected,genus,species,permitInformation,basisOfIdentification,country,lifeStage,sex,geneticTissueType,stateProvince,island,islandGroup,establishmentMeans,habitat,microHabitat,substratum,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,associatedTaxa,wormsID,weight,length,class,order,family,subSpecies,vernacularName,taxonRemarks,sampleOwnerInstitutionCode,fundingSource,occurrenceID,catalogNumber,associatedSequences,recordedBy,identifiedBy,yearIdentified,monthIdentified,dayIdentified,preservative,samplingProtocol,plateID,wellID,extractionID,previousTissueID,tissueStorageID,associatedMedia,associatedReferences,previousIdentifications,occurrenceRemarks,fieldNotes,eventRemarks,bcid
SYD_72,Cynthia Riginos,Sydney,Chordata,-33.884749,151.297628,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SYD_72,,KJ779346,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SYD_72
LDH_131,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_131,,KJ779878; KJ779193,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_131
1035,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,25,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,12,12,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1035,,KJ779210,Treml/Liggins,Treml/Liggins,2009,7,25,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR21035
OTR_6,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_6,,KJ779929; KJ779290,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_6
SRK_7,Cynthia Riginos,Seal Rocks,Chordata,-32.42,152.57,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SRK_7,,KJ779337,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SRK_7
MTB_6,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_6,,KJ779273,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_6
PRS_77,Cynthia Riginos,Port Stephens,Chordata,-32.677351,152.19066,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,PRS_77,,KJ779932; KJ779293,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2PRS_77
LDH_160,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_160,,KJ779883; KJ779200,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_160
TGL_2,Cynthia Riginos,Terrigal,Chordata,-33.426859,151.470502,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,TGL_2,,KJ779354,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2TGL_2
JVB_110,Cynthia Riginos,Jervis Bay,Chordata,-35.10698,150.777035,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,JVB_110,,KJ779876; KJ779174,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2JVB_110
3892,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3892,,KJ779186,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23892
1100,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,26,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,14,14,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1100,,KJ779900; KJ779217,Treml/Liggins,Treml/Liggins,2009,7,26,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""no photo, 5-7cm""",ark:/21547/qR21100
SWT_5,Cynthia Riginos,South West Rocks,Chordata,-30.875376,153.056505,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SWT_5,,KJ779340,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SWT_5
OTR_24,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_24,,KJ779924; KJ779285,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_24
LDH_132,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_132,,KJ779194,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_132
MRB_97,Cynthia Riginos,Merimbula,Chordata,-36.881758,149.947219,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,MRB_97,,KJ779251,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MRB_97
3358,Cynthia Riginos,Bootless Bay,Chordata,-9.539016667,147.2906333,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,23,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3358,,KJ779229,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,23,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23358
3243,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3243,,KJ779374,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23243
1419,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010113; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1419,,KJ779135,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21419
1429,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010123; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1429,,KJ779145,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21429
1109,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,26,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,14,14,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1109,,KJ779907; KJ779223,Treml/Liggins,Treml/Liggins,2009,7,26,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""no photo, 5-7cm""",ark:/21547/qR21109
MTB_5,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_5,,KJ779272,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_5
TGL_3,Cynthia Riginos,Terrigal,Chordata,-33.426859,151.470502,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,TGL_3,,KJ779355,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2TGL_3
1662,Cynthia Riginos,East of Dili,Chordata,-8.471265,125.887245,,google earth,2010,8,4,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1662,,KJ779363,Liggins,Liggins,2010,8,4,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept, present in AUSTRALIA""",ark:/21547/qR21662
3363,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3363,,KJ779233,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23363
TGL_5,Cynthia Riginos,Terrigal,Chordata,-33.426859,151.470502,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,TGL_5,,KJ779357,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2TGL_5
2434,Cynthia Riginos,Male Male Island,Chordata,-8.788563889,158.2522389,,google earth,2010,12,16,Pomacentrus,coelestis,The Research Act 1982 (No. 9 of 1982) Research Permit; Solomon Islands Minister for Education and Human Resources Development,Morphology,Solomon Islands,adult,,,Marovo Lagoon,,,,,,,3,3,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Explorers Club Exploration Fund to Liggins""",2434,,KJ779318,Liggins/Keyse,Liggins/Keyse,2010,12,16,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22434
SRK_1,Cynthia Riginos,Seal Rocks,Chordata,-32.42,152.57,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SRK_1,,KJ779331,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SRK_1
MTB_19,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_19,,KJ779263,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_19
MTB_3,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_3,,KJ779270,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_3
SLT_53,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_53,,KJ779300,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_53
1832,Cynthia Riginos,Wingram Island,Chordata,-11.77439,136.53316,,GPS,2010,9,19,Pomacentrus,coelestis,2007-2008/S17/2696; NT Fisheries,Morphology,Australia,adult,,,"""Wessel Island, NT""",,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1832,,KJ779161,Treml,Treml,2010,9,19,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""fish was frozen in field, transferred to DMSO 3 days later. DNA in whole fish probably no good.""",ark:/21547/qR21832
1430,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010124; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1430,,KJ779146,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21430
SLT_56,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_56,,KJ779303,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_56
3158,Cynthia Riginos,Dili,Chordata,-8.554226667,125.5006467,,Handheld GPS,2011,7,20,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,5,5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3158,,KJ779958; KJ779367,Liggins,Liggins,2011,7,20,EtOH,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR23158
LIZ_58,Cynthia Riginos,Lizard Island,Chordata,-14.68771,145.489121,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,LIZ_58,,KJ779892; KJ779113,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LIZ_58
3893,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,27,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3893,,KJ779187,Keyse,Keyse,2011,11,27,DMSO,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23893
1825,Cynthia Riginos,Wingram Island,Chordata,-11.77439,136.53316,,GPS,2010,9,19,Pomacentrus,coelestis,2007-2008/S17/2696; NT Fisheries,Morphology,Australia,adult,,,"""Wessel Island, NT""",,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1825,,KJ779154,Treml,Treml,2010,9,19,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""fish was frozen in field, transferred to DMSO 3 days later. DNA in whole fish probably no good.""",ark:/21547/qR21825
1103,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,26,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,14,14,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1103,,KJ779902; KJ779218,Treml/Liggins,Treml/Liggins,2009,7,26,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""no photo, 5-7cm""",ark:/21547/qR21103
1435,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010129; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1435,,KJ779151,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21435
MTB_20,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_20,,KJ779265,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_20
SLT_50,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_50,,KJ779297,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_50
1836,Cynthia Riginos,Wingram Island,Chordata,-11.77439,136.53316,,GPS,2010,9,19,Pomacentrus,coelestis,2007-2008/S17/2696; NT Fisheries,Morphology,Australia,adult,,,"""Wessel Island, NT""",,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1836,,KJ779165,Treml,Treml,2010,9,19,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""fish was frozen in field, transferred to DMSO 3 days later. DNA in whole fish probably no good.""",ark:/21547/qR21836
MTB_18,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_18,,KJ779262,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_18
MTB_22,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_22,,KJ779267,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_22
1095,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,26,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,14,14,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1095,,KJ779896; KJ779213,Treml/Liggins,Treml/Liggins,2009,7,26,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""no photo, 5-7cm""",ark:/21547/qR21095
LDH_36,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_36,,KJ779206,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_36
1824,Cynthia Riginos,Wingram Island,Chordata,-11.77439,136.53316,,GPS,2010,9,19,Pomacentrus,coelestis,2007-2008/S17/2696; NT Fisheries,Morphology,Australia,adult,,,"""Wessel Island, NT""",,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1824,,KJ779153,Treml,Treml,2010,9,19,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""fish was frozen in field, transferred to DMSO 3 days later. DNA in whole fish probably no good.""",ark:/21547/qR21824
1417,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010111; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1417,,KJ779133,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21417
MTB_9,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_9,,KJ779276,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_9
SLT_52,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_52,,KJ779299,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_52
LDH_167,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_167,,KJ779884; KJ779201,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_167
3244,Cynthia Riginos,Lautem,Chordata,-8.41,127.32,,"""Google Earth, rough area, not 100% sure of reef location""",2011,7,25,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3244,,KJ779375,Liggins,Liggins,2011,7,25,,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,whole fish in vial,ark:/21547/qR23244
