#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:test" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:test" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:test" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:test" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:test">
#                    <taxonset id="TaxonSet.test" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:test" name="distribution" x="@popSize.t:test">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@test" id="treeLikelihood.test" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:test">
#            <siteModel id="SiteModel.s:test" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:test" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:test" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:test" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:test" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:test" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:test" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	popSize	CoalescentConstant	
931000	-1038.892708038939	-1088.0862012103614	49.19349317142248	-1088.0862012103614	0.005294337244842341	0.0039415424706847205	43.65731002915947	
932000	-1037.4965466235872	-1086.8997440539517	49.403197430364685	-1086.8997440539517	0.005786217226769107	0.0011785159450121905	42.659698124606315	
933000	-1035.0703599001054	-1085.875111588692	50.80475168858668	-1085.875111588692	0.007928397529665853	0.0014361790225969578	44.25898254000685	
934000	-1040.06787323253	-1087.3118883682312	47.24401513570119	-1087.3118883682312	0.007001141674381461	0.004341003253512205	41.804365342520725	
935000	-1048.029881591891	-1091.4574631251523	43.427581533261446	-1091.4574631251523	0.006083241083040734	0.0045638025584983435	38.03798242471636	
936000	-1042.9843171783148	-1088.0355390927125	45.051221914397814	-1088.0355390927125	0.013691594835654608	0.0033435212879618743	39.35049116487661	
937000	-1043.0770995999912	-1087.2992099629842	44.222110362992844	-1087.2992099629842	0.00862583910354208	0.00517617886586014	38.95842219738583	
938000	-1038.9497190598204	-1089.4575551965156	50.507836136695296	-1089.4575551965156	0.004405125074730447	0.001425145187089491	43.954354551920616	
939000	-1034.9997327865917	-1085.5823059507952	50.58257316420346	-1085.5823059507952	0.006696124181980716	0.0033495167339760773	44.88363396213743	
940000	-1037.5550771735404	-1086.486208455482	48.93113128194151	-1086.486208455482	0.00947919183282033	0.0027205912812392004	43.02422524245159	
941000	-1042.7529974565718	-1088.1608156619575	45.407818205385674	-1088.1608156619575	0.009638638738744964	0.0026245575432048396	39.46497525327055	
942000	-1038.9660572377077	-1085.6704179657984	46.704360728090606	-1085.6704179657984	0.008979605311246123	0.002786865623359158	40.82152298093068	
943000	-1037.9261128940657	-1087.2549136998398	49.328800805774	-1087.2549136998398	0.00664560725123214	0.0024329630017353794	43.310155383628214	
944000	-1037.060407664435	-1089.4624475772196	52.40203991278465	-1089.4624475772196	0.003491198578928333	0.001586246588383526	45.95565522310341	
945000	-1038.5522338913624	-1087.3660484672478	48.813814575885274	-1087.3660484672478	0.007964484114325274	0.003676541560717349	43.20803181391807	
946000	-1040.9702400473032	-1086.973701157149	46.00346110984588	-1086.973701157149	0.008418607353704222	0.004541327697942002	40.60892524464406	
947000	-1040.2071111834332	-1086.566430966589	46.35931978315572	-1086.566430966589	0.007541052400499272	0.005472516124249714	41.151303000997956	
948000	-1033.6727940718806	-1087.9417984568636	54.26900438498296	-1087.9417984568636	0.006793148119870332	0.001794989590252099	47.9462483286218	
949000	-1033.4594249919367	-1087.404075092712	53.94465010077544	-1087.404075092712	0.006416905106987641	0.0016848302665687567	47.55855964851715	
950000	-1032.806838232562	-1087.0186589435136	54.21182071095144	-1087.0186589435136	0.004757147755943061	0.0016035626570837036	47.77629324655727	
951000	-1037.0221878859986	-1086.786890547376	49.764702661377385	-1086.786890547376	0.005507139848190196	0.0032154045925257215	44.02490057743159	
952000	-1035.3042775914648	-1085.329269075374	50.02499148390924	-1085.329269075374	0.008383902276169069	0.002369964039396647	43.98011098670867	
953000	-1035.861076361842	-1086.1712303669756	50.31015400513367	-1086.1712303669756	0.009091220198044377	0.002420413511040552	44.286337124053915	
954000	-1037.1603719275076	-1087.041428929252	49.881057001744416	-1087.041428929252	0.0067506983297928366	0.002272147917395063	43.79402732598924	
955000	-1035.7552108029165	-1086.5639087834975	50.80869798058087	-1086.5639087834975	0.005415921414078659	0.0030738264622270986	45.02386589171465	
956000	-1042.3696507718535	-1087.5874290360289	45.21777826417549	-1087.5874290360289	0.009185365214821047	0.0071289624139347085	40.274188685037586	
957000	-1034.50720374064	-1087.6182597049246	53.11105596428447	-1087.6182597049246	0.0048523319035884945	0.0022266262225009224	47.00378822047033	
958000	-1041.1253898484033	-1086.168593834705	45.04320398630165	-1086.168593834705	0.01158555296154539	0.006678745886364832	40.03437893568026	
959000	-1033.7928774656095	-1086.1777498604433	52.38487239483388	-1086.1777498604433	0.007187559835250842	0.002692239635146412	46.467490541185924	
960000	-1042.5729568246957	-1087.124466308589	44.55150948389347	-1087.124466308589	0.008721749184411537	0.005847998398211014	39.409853653455045	
961000	-1045.4274092435317	-1089.5319513881898	44.10454214465819	-1089.5319513881898	0.011281355681476582	0.0064760583642635835	39.064898913844836	
962000	-1036.4527448149584	-1084.4315091151202	47.97876430016181	-1084.4315091151202	0.009238584517420254	0.0027658355700540403	42.088351805820075	
963000	-1034.3353528584432	-1086.9460967842251	52.610743925781996	-1086.9460967842251	0.006510163389907785	0.0012236202089759894	45.904802495956766	
964000	-1037.861995479331	-1088.9499069701524	51.08791149082136	-1088.9499069701524	0.005375756476871991	0.0025701728836969254	45.12412937840482	
965000	-1035.8823167835783	-1086.4903693610768	50.608052577498576	-1086.4903693610768	0.005053803569010061	0.003941805058403706	45.071936053564414	
966000	-1040.7399355311163	-1086.3588364471423	45.61890091602599	-1086.3588364471423	0.007961413912765229	0.004219824510762963	40.15093917909983	
967000	-1047.7039380176052	-1091.2911383353794	43.58720031777423	-1091.2911383353794	0.011618762698877008	0.006877938248716648	38.607763972674725	
968000	-1036.0763346950553	-1090.4629442822186	54.386609587163235	-1090.4629442822186	0.00462618192919532	0.00179562509958958	48.064207514394866	
969000	-1031.9001091148325	-1088.467548352049	56.56743923721655	-1088.467548352049	0.004191563269570697	0.0014344108893873857	50.02043819311183	
970000	-1038.3246133687426	-1085.4093737091769	47.08476034043426	-1085.4093737091769	0.011211996488249993	0.004468283850522992	41.67400947030163	
971000	-1033.9075501916088	-1086.3937521378011	52.486201946192196	-1086.3937521378011	0.007939541252172229	0.002259647865635757	46.393655656688765	
972000	-1037.6794179893357	-1087.3209449518954	49.64152696255981	-1087.3209449518954	0.005397442758936313	0.002562008371934685	43.67456315478094	
973000	-1036.0422479657316	-1088.6265308014017	52.58428283567022	-1088.6265308014017	0.006126530162537976	0.0019960975051070045	46.367721583638236	
974000	-1033.4772091354816	-1085.2845059009767	51.80729676549508	-1085.2845059009767	0.0057968511681175455	0.0027708389618761077	45.918691635178526	
975000	-1034.345678595728	-1085.8919848434207	51.54630624769275	-1085.8919848434207	0.008840019158631075	0.0029069005664634526	45.70563838483942	
976000	-1040.1870911214476	-1086.0821659512442	45.89507482979662	-1086.0821659512442	0.01199818036242844	0.004093196539453443	40.39664576560666	
977000	-1038.7052299051982	-1086.271621402688	47.5663914974898	-1086.271621402688	0.006172843423227931	0.003265229391038039	41.84196623636016	
978000	-1039.212489773412	-1085.855281747969	46.642791974556985	-1085.855281747969	0.009799503257117023	0.0029625066319251977	40.82107244065813	
979000	-1037.4749035439936	-1085.2559458643166	47.781042320322925	-1085.2559458643166	0.010969685030277156	0.0018899992913815166	41.50986349548185	
980000	-1033.5167943578208	-1086.008842188996	52.49204783117519	-1086.008842188996	0.006226638767309699	0.0024412983882134776	46.47682257628616	
981000	-1033.1519085846226	-1088.2573064376625	55.105397853039904	-1088.2573064376625	0.003983419681807428	0.0024075387901895096	49.07624755084636	
982000	-1040.1153457405994	-1087.3555165835996	47.24017084300012	-1087.3555165835996	0.005791392089625254	0.004042544183676299	41.72928980621744	
983000	-1039.6684692585466	-1087.1166863912485	47.448217132701885	-1087.1166863912485	0.008585232729280516	0.004732475390680684	42.094910257740096	
984000	-1033.7388595146751	-1085.039584907548	51.300725392872934	-1085.039584907548	0.006903045330592395	0.0020573828314996647	45.11440481881509	
985000	-1038.852728264862	-1091.121873598846	52.26914533398399	-1091.121873598846	0.0034880162346726416	0.0029905740759901185	46.45685542263397	
986000	-1041.6735562808603	-1087.3040297123716	45.630473431511334	-1087.3040297123716	0.010168282999074772	0.002868067279176542	39.77635653356065	
987000	-1039.4032171137553	-1088.3068357754232	48.90361866166794	-1088.3068357754232	0.005510000864849832	0.0026530949687349073	42.97159025393457	
988000	-1036.6049139368856	-1085.9608878513773	49.35597391449166	-1085.9608878513773	0.009500535348159686	0.0028572972049795346	43.49809478029192	
989000	-1037.2636993688482	-1085.0518996296505	47.788200260802306	-1085.0518996296505	0.010040091293323746	0.0040914500256877635	42.289344418552155	
990000	-1037.942212036569	-1087.1804198128173	49.238207776248295	-1087.1804198128173	0.007498229571554247	0.0030961651795139104	43.460616804126616	
991000	-1039.6782942692016	-1090.7456176290366	51.06732335983488	-1090.7456176290366	0.004162303370083816	0.0013861667573286495	44.486110289916056	
992000	-1033.9477182449018	-1085.489566524838	51.54184827993615	-1085.489566524838	0.006437939718896247	0.001953503816123627	45.30371758994532	
993000	-1036.2212621548547	-1088.7074273651506	52.48616521029596	-1088.7074273651506	0.0038600147001328637	0.003379489981832179	46.7961347364742	
994000	-1036.853338284255	-1088.3498351462138	51.496496861958875	-1088.3498351462138	0.004121165949620578	0.0024725186501575935	45.49397891049946	
995000	-1037.3657462830167	-1086.6415489689537	49.27580268593695	-1086.6415489689537	0.007095018786524086	0.004976131489917131	43.97270018686514	
996000	-1032.3937925578934	-1086.2899065319766	53.89611397408321	-1086.2899065319766	0.005039862514370421	0.0023004092916088692	47.82144575507786	
997000	-1041.253447853932	-1087.121231227694	45.86778337376211	-1087.121231227694	0.008741096755752187	0.004600293756090568	40.486148256255746	
998000	-1038.9364059938987	-1086.8547171741182	47.918311180219526	-1086.8547171741182	0.008460409909332549	0.004869965272125494	42.59364270732607	
999000	-1034.461237037491	-1087.4410718767474	52.97983483925652	-1087.4410718767474	0.0057029807407973105	0.0021468343312879144	46.836073913309754	
1000000	-1038.6919988727957	-1091.1591000330952	52.467101160299485	-1091.1591000330952	0.004666011926646226	0.0015562124602773338	46.001600840347145	
