# BEAST v1.8.4
# Generated Fri Oct 27 13:24:33 PDT 2017 [seed=1509135872645]
# -beagle_off demo1.xml
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	clock.rate	meanRate	treeLikelihood	branchRates	skyline
6811000	-2171.267382236112	-1087.6136635474866	-1083.6537186886255	0.0047272136834284805	0.009803005141656093	0.008531553065935157	0.002607602050338897	0.0012129929624787525	0.0016360673164779963	1.0	2.0	1.0	4.0	1.0	0.2504536742729655	1.0	1.0	-1083.6537186886255	0.0	41.56772198190285
6812000	-2168.2935542486493	-1085.6880363413975	-1082.6055179072516	0.006098877345391416	0.0030398084663669283	9.01812903901631E-4	0.0034452668459350995	0.0023455796315431376	0.001583276625943149	5.0	1.0	1.0	1.0	1.0	0.40228723116413345	1.0	1.0	-1082.6055179072516	0.0	42.14797667602747
6813000	-2170.9301799524105	-1086.1495391647695	-1084.780640787641	0.004510474547110352	0.005546468651356396	0.00666019025803927	0.0025409472562331436	8.204565741094253E-4	6.649838932730196E-4	1.0	1.0	3.0	1.0	3.0	0.10271531942032568	1.0	1.0	-1084.780640787641	0.0	41.67720674726856
6814000	-2161.443891135663	-1080.8064491598986	-1080.6374419757644	0.007410699049124741	0.0016654117746444153	9.760673860521773E-4	0.001839471193798088	0.004784189773397199	0.005938322608361505	2.0	3.0	1.0	2.0	1.0	0.2639239640859296	1.0	1.0	-1080.6374419757644	0.0	46.981142324384095
6815000	-2156.4172644353275	-1075.8295991920759	-1080.5876652432519	0.00983007867205116	7.030602797911932E-4	3.8954787453009896E-4	6.074603260191668E-4	0.0016861143339211681	0.00385504963111354	1.0	1.0	1.0	1.0	5.0	0.396520742749532	1.0	1.0	-1080.5876652432519	0.0	47.87912610731696
6816000	-2154.8713817255357	-1074.7203005269243	-1080.151081198611	0.006909366557763514	3.9349893410863435E-4	0.0011607288956429172	4.4547410399575446E-4	5.272816923349528E-4	0.002821622197557942	1.0	1.0	1.0	1.0	5.0	0.16537317687068276	1.0	1.0	-1080.151081198611	0.0	50.58750876216297
6817000	-2156.114455398064	-1075.0598666618998	-1081.054588736164	0.008577563358045263	0.0011406287873014086	2.199001208962678E-4	4.695907091143692E-4	0.001683116023550474	0.00443319900769171	2.0	1.0	1.0	1.0	4.0	0.43610794678797465	1.0	1.0	-1081.054588736164	0.0	50.137345076939674
6818000	-2164.780787884155	-1084.9892881141761	-1079.7914997699788	0.006603660839410201	0.00545177475057305	0.0030263067434693385	9.317182250709344E-4	0.0026765447138999104	0.003076466976744539	1.0	1.0	2.0	1.0	4.0	0.1675360739109184	1.0	1.0	-1079.7914997699788	0.0	43.902894804646245
6819000	-2162.8824117323	-1082.0943862654449	-1080.7880254668553	0.006680212488044489	0.006986844000925442	0.001181557000613394	0.0011844160012583233	0.0014805750684356398	0.005641927813711302	1.0	1.0	3.0	2.0	2.0	0.4943666461380108	1.0	1.0	-1080.7880254668553	0.0	46.8754483534929
6820000	-2165.6287520030746	-1084.5208890558704	-1081.1078629472042	0.005977433581296376	4.3314386850730057E-4	0.0010681955590290122	9.730539711491687E-4	0.002664364084334683	0.002784172325468378	1.0	1.0	3.0	1.0	3.0	0.2003694870139727	1.0	1.0	-1081.1078629472042	0.0	40.448663139584404
6821000	-2166.622796899447	-1086.365160401801	-1080.2576364976462	0.0067342996111006866	0.002899930295127402	0.003584846561579446	0.006762958892070822	0.00320223938008956	0.0032909215889221706	1.0	2.0	2.0	1.0	3.0	0.28397833850457066	1.0	1.0	-1080.2576364976462	0.0	43.00992904838242
6822000	-2173.7749993537445	-1091.3404953762517	-1082.4345039774926	0.006680819575763964	0.004020618364132123	6.702743281869554E-4	0.007534438813917529	0.0010869654753661868	0.002927385731984635	2.0	1.0	2.0	3.0	1.0	0.4396674286203707	1.0	1.0	-1082.4345039774926	0.0	45.5262661979011
6823000	-2165.4986058356726	-1084.4336620174286	-1081.0649438182438	0.006275502356940537	0.0055013048910716	0.00502657548054805	0.0013874986161008867	6.815301937994501E-4	0.001360352829508133	4.0	1.0	1.0	2.0	1.0	0.2307145589167946	1.0	1.0	-1081.0649438182438	0.0	42.58824879967603
6824000	-2169.7885381595815	-1088.83129662431	-1080.9572415352716	0.008032201890643784	0.0031346833841081863	0.004002192237751783	0.009402492577568663	0.002828064297254356	0.006128176584154216	2.0	2.0	1.0	3.0	1.0	0.16964485689839068	1.0	1.0	-1080.9572415352716	0.0	42.79925768978426
6825000	-2167.1593972214096	-1085.302068206496	-1081.8573290149134	0.0073076847871080845	0.0037680492324483577	0.0029232566961740008	0.0016105896806688335	0.006324796596234292	0.008703704670953914	1.0	2.0	3.0	2.0	1.0	0.36623125776242765	1.0	1.0	-1081.8573290149134	0.0	45.55182834476762
6826000	-2171.915102602956	-1088.8597823099915	-1083.055320292964	0.012831554695621559	0.014887599346775525	0.002272231145379619	0.0019257725715182195	0.0061063681824561795	0.0036460793198271136	1.0	4.0	2.0	1.0	1.0	0.2804658778331499	1.0	1.0	-1083.055320292964	0.0	42.870179385470564
6827000	-2186.6615133468613	-1103.362591534	-1083.2989218128612	0.011209495586302277	0.014034438674635118	0.004316888739533894	0.018757433801854233	0.03932585987222432	0.002936310606806658	3.0	2.0	2.0	1.0	1.0	0.23352979728099763	1.0	1.0	-1083.2989218128612	0.0	35.17956250425456
6828000	-2166.3764882766745	-1086.0776500843078	-1080.2988381923667	0.0067639897070923575	0.018733887966638343	0.0024790474666594054	0.0012786185049168059	0.0032410320447101575	0.0034976230732190546	1.0	3.0	2.0	1.0	2.0	0.20295335558865815	1.0	1.0	-1080.2988381923667	0.0	44.830219978166305
6829000	-2165.9391991014145	-1085.7422391283624	-1080.196959973052	0.008704747756227031	0.00446388965240798	0.0017815876958953098	0.002079446946724008	0.005245995165908142	0.0039376852808508	1.0	1.0	3.0	1.0	3.0	0.4452669013493591	1.0	1.0	-1080.196959973052	0.0	43.19062299566161
6830000	-2170.139895816656	-1086.8483793293667	-1083.2915164872893	0.010280791079142603	7.539038048554159E-4	0.001717948561366585	0.0017711642694699212	0.0012474672856809842	0.002932793679733661	1.0	2.0	4.0	1.0	1.0	0.5107284235177743	1.0	1.0	-1083.2915164872893	0.0	38.40398862030523
6831000	-2167.903023277667	-1086.0270069795608	-1081.8760162981064	0.010097148258995872	0.002589916683562723	0.012238677420938258	0.003916278572361263	0.0015648667762066285	0.002932065653026805	4.0	1.0	1.0	2.0	1.0	0.23231725939737818	1.0	1.0	-1081.8760162981064	0.0	45.88471815460884
6832000	-2179.8506882033653	-1090.9893807629069	-1088.8613074404582	0.007788955209828123	0.002510397660940256	0.0016102731763825023	0.0033284190388178226	0.0056212157388142265	0.0022557680890649945	3.0	1.0	1.0	3.0	1.0	0.1270416157010188	1.0	1.0	-1088.8613074404582	0.0	37.89084588316845
6833000	-2176.5443476749447	-1090.2879833906045	-1086.2563642843402	0.0035472933035297543	0.0029248501533087317	0.0023038001825717532	0.0034606642769569786	0.010931949752729153	0.015814845543823803	1.0	3.0	3.0	1.0	1.0	0.1270416157010188	1.0	1.0	-1086.2563642843402	0.0	42.05692512597811
6834000	-2171.3159236807046	-1089.4766142314188	-1081.8393094492858	0.010083460316519322	0.0022273855426096587	0.0021840236846088065	0.0041902211121947796	0.009099982900110052	0.004813085417105465	3.0	1.0	1.0	2.0	2.0	0.1954932341309175	1.0	1.0	-1081.8393094492858	0.0	40.627764180330566
6835000	-2164.376340228898	-1084.7771992532753	-1079.5991409756227	0.010192660156371006	0.00234031880398043	0.0012286365295386284	0.0025171985012255914	0.010410969583465723	0.015199042026620365	1.0	2.0	3.0	2.0	1.0	0.3760444315062681	1.0	1.0	-1079.5991409756227	0.0	46.734748856165794
6836000	-2166.366385607387	-1085.6928580071187	-1080.6735276002685	0.006736036663638508	0.0021616695118306527	0.004599802969591155	0.004507307203395998	0.002932184898836346	0.003194765379489161	1.0	1.0	1.0	2.0	4.0	0.49566848936752955	1.0	1.0	-1080.6735276002685	0.0	42.92505729328526
6837000	-2167.8742408632916	-1084.0414411842928	-1083.832799678999	0.008375892548590913	9.537801685096742E-4	0.0013596533338814318	0.0021067470353017194	0.002531044645511209	0.009561209348884069	1.0	2.0	1.0	4.0	1.0	0.4862882108223689	1.0	1.0	-1083.832799678999	0.0	43.92154732146158
6838000	-2169.458451121621	-1087.941764934016	-1081.516686187605	0.006693918903313717	0.005957555002663875	0.0027994959390252126	0.004420079937027813	0.007616289151270759	0.0014277571753790867	1.0	1.0	3.0	2.0	2.0	0.2666861082725758	1.0	1.0	-1081.516686187605	0.0	42.4318420400222
6839000	-2162.8642343594174	-1081.06672327076	-1081.7975110886575	0.007990057161545187	2.6881675058332093E-4	9.980145646742854E-4	0.003361578857929863	0.001955098203244542	0.004130959994566587	2.0	2.0	1.0	3.0	1.0	0.5458678086504881	1.0	1.0	-1081.7975110886575	0.0	46.07728515105941
6840000	-2152.9393365521723	-1070.749468751882	-1082.1898678002904	0.00590517653367817	4.0440090007785206E-4	7.642931591693101E-4	0.0014517903638431356	0.002987449372815087	0.0026646795727817405	2.0	2.0	3.0	1.0	1.0	0.458777713839704	1.0	1.0	-1082.1898678002904	0.0	53.507062126425495
6841000	-2163.747567505414	-1082.2911722717884	-1081.4563952336257	0.006016260186364288	0.0011594896681435534	0.0022822105750596004	0.0027680634523388516	0.00295165988013869	0.0027198027942219928	1.0	2.0	2.0	2.0	2.0	0.458777713839704	1.0	1.0	-1081.4563952336257	0.0	44.22902645012395
6842000	-2149.073894333853	-1067.2508215682492	-1081.823072765604	0.005967560635596391	2.1267510777550668E-4	5.979600302012473E-4	6.147529636554643E-4	0.0013729562173267998	0.0020333613550892944	1.0	1.0	3.0	3.0	1.0	0.2344714461772747	1.0	1.0	-1081.823072765604	0.0	54.89034321002185
6843000	-2159.698510219206	-1078.8451983386526	-1080.8533118805535	0.004862491208310176	0.0010623768177296206	0.001446683419750201	0.0014895055060749902	0.00237097938332389	0.004172084515945484	3.0	2.0	1.0	1.0	2.0	0.36682133260158045	1.0	1.0	-1080.8533118805535	0.0	46.82627941723777
6844000	-2159.4525759655544	-1078.1733125030426	-1081.279263462512	0.005934405132513131	0.001634776237490481	0.0021733388972917	0.0010697358924451463	0.001872182332315609	0.0020905608710846952	3.0	2.0	1.0	1.0	2.0	0.5945512986089069	1.0	1.0	-1081.279263462512	0.0	47.08409083026728
6845000	-2163.650033635414	-1083.686560045389	-1079.9634735900247	0.009159543147547227	0.003819698744179631	0.0023425254537489744	6.65721134777866E-4	0.0016568994039129461	0.0023610771034315724	2.0	2.0	1.0	3.0	1.0	0.24146691474942722	1.0	1.0	-1079.9634735900247	0.0	43.10487888051614
6846000	-2166.9775440215985	-1084.9822369341891	-1081.9953070874094	0.006402430733691207	0.003507510858913939	0.0028826952930462936	0.005420933724714942	0.0018249457237665195	0.002181289589622693	3.0	3.0	1.0	1.0	1.0	0.45872635633205344	1.0	1.0	-1081.9953070874094	0.0	43.24204633586589
6847000	-2178.825847542553	-1093.3384228619334	-1085.4874246806198	0.01481987404631954	0.0023446496947777534	0.003938179390994075	0.0053034438199179145	0.00863058486703135	0.0072775242192825475	1.0	2.0	3.0	2.0	1.0	0.20287669802632927	1.0	1.0	-1085.4874246806198	0.0	37.51297906323489
6848000	-2182.1839557977983	-1097.5869486299855	-1084.5970071678128	0.008799163756640204	0.006004153707186818	0.009841662000919382	0.016077393829142965	0.008917378156466217	0.017728464358091497	2.0	1.0	1.0	4.0	1.0	0.5115335398911108	1.0	1.0	-1084.5970071678128	0.0	37.18380029583915
6849000	-2179.2603201481106	-1096.2346772648968	-1083.0256428832138	0.010661294382691242	0.014010433534736315	0.009450266581223884	0.007547870523856469	0.010664862843207275	0.012697585920478597	3.0	1.0	2.0	1.0	2.0	0.30538370210036514	1.0	1.0	-1083.0256428832138	0.0	37.99504094500976
6850000	-2167.425229095342	-1084.7782387396405	-1082.646990355701	0.009770557353767202	0.008107161846036881	0.002110396502499706	0.0012691706793466683	0.004402004842317499	0.003523927058173758	1.0	1.0	4.0	1.0	2.0	0.2815190921251418	1.0	1.0	-1082.646990355701	0.0	45.27887207402017
6851000	-2175.876932093402	-1090.9452825539097	-1084.9316495394924	0.0074000496127973	0.01132251821125424	0.003842582643976532	0.005070615247185692	0.0010124025580959828	0.003144284167275953	2.0	4.0	1.0	1.0	1.0	0.2453385407063839	1.0	1.0	-1084.9316495394924	0.0	40.196426372140195
6852000	-2163.7397138719816	-1081.3899428365714	-1082.3497710354102	0.004988757308831497	0.0010393732296240588	0.001304385516529471	0.003667176776553838	0.0018227711805263289	0.003336016912436539	1.0	3.0	3.0	1.0	1.0	0.3653970217044435	1.0	1.0	-1082.3497710354102	0.0	45.42420172078077
6853000	-2165.048761742424	-1082.9020138787598	-1082.1467478636641	0.006670809701253187	0.002147982617670942	0.0013805718941368842	0.0020632072102131434	0.004466691809907187	0.005405794973847128	5.0	1.0	1.0	1.0	1.0	0.19510297236675941	1.0	1.0	-1082.1467478636641	0.0	45.16496630002065
6854000	-2161.460568423262	-1081.5767381510452	-1079.883830272217	0.006251190830265807	0.0027198577711190037	0.001566267190084033	0.002212351024568485	9.018665905436106E-4	0.0036283347599770353	1.0	1.0	1.0	1.0	5.0	0.2949599868703237	1.0	1.0	-1079.883830272217	0.0	46.23636168441434
6855000	-2166.7409510406383	-1085.5001103996055	-1081.2408406410327	0.00565021185164305	0.0069564106709730615	0.0030205083536076656	0.0019441396086806763	0.00630405975562433	0.0028816158592683766	1.0	3.0	1.0	2.0	2.0	0.32430880488405583	1.0	1.0	-1081.2408406410327	0.0	44.984441698178145
6856000	-2167.858105476575	-1086.0725928886447	-1081.7855125879303	0.010014467772570871	0.003111073198976232	8.374658824605527E-4	0.0011346319785063808	0.0015623390652724585	0.0015716691589238315	1.0	2.0	3.0	2.0	1.0	0.14823514334235682	1.0	1.0	-1081.7855125879303	0.0	39.294160952216316
6857000	-2165.5207466727707	-1084.4377742964678	-1081.0829723763027	0.008110399158907046	0.0014325269179824105	0.0019748061148441415	0.00266658490668527	0.005264671861613434	0.004603866357568569	2.0	1.0	3.0	1.0	2.0	0.23087337871564328	1.0	1.0	-1081.0829723763027	0.0	43.55679434372402
6858000	-2165.4432507076926	-1083.4464886897226	-1081.9967620179698	0.010228946843689897	0.0014709752820477606	0.002878365352758759	0.0016585006318280704	0.00450267474931926	0.005749240604504177	2.0	2.0	2.0	1.0	2.0	0.31889562602230825	1.0	1.0	-1081.9967620179698	0.0	45.14029192413164
6859000	-2167.4689368143054	-1081.8905060535744	-1085.5784307607312	0.006338251896940788	0.004510269900308445	0.0010732165493800953	0.001644189656353258	0.007119672400842392	0.003282420322005634	1.0	5.0	1.0	1.0	1.0	0.4857606005948328	1.0	1.0	-1085.5784307607312	0.0	48.336931310729405
6860000	-2172.3383554038855	-1092.1026536798217	-1080.2357017240636	0.007138538517680043	0.007367525324495433	0.009344903828067836	0.01490564222203205	0.002086119639443934	0.0036854419106351435	1.0	2.0	1.0	2.0	3.0	0.3666423644736031	1.0	1.0	-1080.2357017240636	0.0	40.51023693845056
6861000	-2178.654717449247	-1096.0131499194044	-1082.6415675298429	0.01432123520030488	0.005139005046323869	0.006235846308554163	0.005771482127022279	0.014352915322270754	0.008085672573567942	1.0	2.0	2.0	1.0	3.0	0.11296092060792716	1.0	1.0	-1082.6415675298429	0.0	37.64950707278892
6862000	-2186.342847449783	-1097.5472986676125	-1088.795548782171	0.011062644035255354	0.0055333949084984515	0.009632576422383177	0.006914370782474388	0.01741416739600049	0.0029021709532126997	1.0	3.0	3.0	1.0	1.0	0.37399248187848605	1.0	1.0	-1088.795548782171	0.0	36.245487305084225
6863000	-2170.014162405155	-1089.0808842407728	-1080.933278164382	0.0067341714076515225	0.003908834466042763	0.0035906907132387637	0.005399579134118826	0.011374789782839411	0.009037676739863132	1.0	4.0	1.0	1.0	2.0	0.33508331651003764	1.0	1.0	-1080.933278164382	0.0	42.56997013085364
6864000	-2174.8099358273885	-1093.4805768080173	-1081.329359019371	0.004834893719821492	0.0023044732150103806	0.002693703873377519	0.008328917361179376	0.009025631220995587	0.04746707764594911	1.0	5.0	1.0	1.0	1.0	0.33508331651003764	1.0	1.0	-1081.329359019371	0.0	42.30832288205801
6865000	-2167.6744401934975	-1087.105084717787	-1080.5693554757106	0.007689917819056376	0.0026016815791153696	0.001964738062123406	0.0024423117677481853	0.005646402430157715	0.009315812136068972	2.0	1.0	2.0	3.0	1.0	0.21846225848334916	1.0	1.0	-1080.5693554757106	0.0	42.475262587917385
6866000	-2167.2123174214366	-1086.9141360563533	-1080.298181365083	0.005594971290604248	0.0019292617686682187	0.007490585262191005	0.0027212054333183512	0.0058426974131374244	0.005279249383932837	2.0	1.0	1.0	4.0	1.0	0.1723578936200724	1.0	1.0	-1080.298181365083	0.0	45.04870882560054
6867000	-2169.611867285141	-1090.4489201250133	-1079.162947160128	0.007552124720638003	0.013978334481618527	0.005402042850144697	0.003422897651969501	0.0023590952398743715	0.006425022573842493	1.0	1.0	3.0	3.0	1.0	0.3099954572673298	1.0	1.0	-1079.162947160128	0.0	41.26761595809205
6868000	-2167.7520698141852	-1085.9554422758229	-1081.7966275383624	0.006896282381079005	0.003948495026357125	0.008343008661361893	0.002108128457010148	0.002484835272564838	0.001968155599168283	4.0	2.0	1.0	1.0	1.0	0.32972899225556274	1.0	1.0	-1081.7966275383624	0.0	43.11540164392515
6869000	-2172.1773636839707	-1091.5160559916444	-1080.661307692326	0.009468148092813287	0.0022920636008252255	0.005208996154919132	0.004406373754005216	0.0030686419651556863	0.004965481592278497	1.0	2.0	4.0	1.0	1.0	0.07612978265392736	1.0	1.0	-1080.661307692326	0.0	39.24166762790385
6870000	-2163.385983701099	-1082.237347693897	-1081.1486360072022	0.005564344395708526	0.0023682693922275028	0.0014107152711757636	0.004291512025328689	0.0011849587626739193	0.003345484127562574	1.0	5.0	1.0	1.0	1.0	0.4360557642554597	1.0	1.0	-1081.1486360072022	0.0	46.33207713682903
6871000	-2156.8332274999166	-1075.4013532538784	-1081.4318742460384	0.0078684059349928	7.806971294730138E-4	5.912290483669619E-4	8.326517058754777E-4	0.001223696144641413	0.0031890970482235255	2.0	2.0	2.0	2.0	1.0	0.4165802474457638	1.0	1.0	-1081.4318742460384	0.0	47.98408789527798
6872000	-2154.969436539991	-1074.9437971916534	-1080.0256393483378	0.008568014578549282	5.15489039118252E-4	5.763843887260646E-4	0.001120773437305012	0.0019186024348182061	0.0026985326325085807	2.0	1.0	1.0	1.0	4.0	0.3085164312586603	1.0	1.0	-1080.0256393483378	0.0	48.3615826694184
6873000	-2160.195411983571	-1080.8018169987965	-1079.3935949847746	0.00862383699044901	0.0014811284689645458	0.001988233673961531	0.0035359754470601027	0.003982587187120981	0.004618968907969966	4.0	1.0	1.0	2.0	1.0	0.2775474987604149	1.0	1.0	-1079.3935949847746	0.0	47.00303426354896
6874000	-2173.3844491622413	-1092.1656084081678	-1081.2188407540737	0.008429191034471937	0.002674277072953652	0.003964914633371063	0.0018385314166210795	0.002664720292123427	0.005410007066096645	1.0	2.0	4.0	1.0	1.0	0.4000195533719258	1.0	1.0	-1081.2188407540737	0.0	36.348865886895446
6875000	-2168.812590003159	-1088.9138248221118	-1079.898765181047	0.012903624891789046	0.0014352604951425034	0.003572098394175495	0.0012950975022631031	0.00642781986252079	0.001667097230908955	2.0	4.0	1.0	1.0	1.0	0.13732841061346926	1.0	1.0	-1079.898765181047	0.0	42.03763777729016
6876000	-2164.5941954148393	-1081.3010565615168	-1083.2931388533227	0.006261636837521508	4.4043159085128877E-4	0.0020023893809988477	0.0015322395661835216	0.0026208863638010537	0.010245584187726973	1.0	3.0	3.0	1.0	1.0	0.27575689688028027	1.0	1.0	-1083.2931388533227	0.0	48.35800167293948
6877000	-2172.7443867615493	-1089.1034655290284	-1083.6409212325207	0.010132640587575127	0.0015140800425990448	0.002331786632123823	0.004440008487654509	0.01144069835042441	0.007048144865229731	1.0	1.0	5.0	1.0	1.0	0.43713064933109314	1.0	1.0	-1083.6409212325207	0.0	41.274675864233
6878000	-2169.5101916188432	-1089.0398381008454	-1080.4703535179979	0.009426718066190597	0.001312420483241413	0.0013903110121044988	0.002435462398768775	0.005964851458176502	0.007567687173106769	2.0	3.0	2.0	1.0	1.0	0.18957245667830921	1.0	1.0	-1080.4703535179979	0.0	39.540566759922484
6879000	-2181.956467927688	-1094.9816661129714	-1086.9748018147166	0.014749764940845102	0.030424779216570264	0.0035670009266638254	0.005437906133511953	0.005744076785170039	0.00518967453923139	1.0	3.0	2.0	1.0	2.0	1.150876732239816	1.0	1.0	-1086.9748018147166	0.0	38.43642651392025
6880000	-2180.454994028296	-1092.3863365109473	-1088.0686575173484	0.007032137505969302	0.010671233799909556	0.009613987119138398	0.002845784972907685	0.004489112800628508	0.002622535721552109	3.0	2.0	2.0	1.0	1.0	0.9583314241467079	1.0	1.0	-1088.0686575173484	0.0	38.719179227772514
6881000	-2184.5032308737427	-1096.5649086995475	-1087.9383221741953	0.006591202301420259	0.01821911689593022	0.01835372026958085	0.0020528212115463068	0.005317029131868353	0.011795416476696534	2.0	2.0	3.0	1.0	1.0	0.9583314241467079	1.0	1.0	-1087.9383221741953	0.0	38.66887223192046
6882000	-2177.1819267004153	-1091.2985484701476	-1085.8833782302677	0.0048638082174282	0.04170921950241517	0.006058347451192451	0.0019245148734542536	0.006000982436918206	0.010623320119215768	1.0	1.0	3.0	3.0	1.0	0.9044922398139263	1.0	1.0	-1085.8833782302677	0.0	43.945227521413855
6883000	-2173.3252231551273	-1088.42521432645	-1084.9000088286773	0.00906014162855685	0.005539820927017239	0.0038350586731957506	0.001503442867175413	0.0033975741730882534	0.0079442954263959	1.0	2.0	3.0	2.0	1.0	0.8480512953529927	1.0	1.0	-1084.9000088286773	0.0	41.82131119731505
6884000	-2167.9689827866205	-1085.6877307671407	-1082.2812520194796	0.006916879188635675	0.0031393778092007898	0.0036536275223377234	0.0017992694522444201	0.0022174090250958595	0.0027710360768784946	1.0	1.0	1.0	2.0	4.0	0.28610248227265384	1.0	1.0	-1082.2812520194796	0.0	41.68456463856763
6885000	-2177.874567429082	-1088.3649203632592	-1089.5096470658232	0.004270172494998467	0.0020744523564689642	0.010155717934873588	0.022619666080235894	0.001971820187542277	0.0010912660599750963	2.0	2.0	1.0	2.0	2.0	0.5425065354467257	1.0	1.0	-1089.5096470658232	0.0	45.08916134705273
6886000	-2174.9936029408395	-1086.0152080942712	-1088.9783948465683	0.0033674467046878216	0.0014713387516576148	0.001343786137865037	0.0013536538282421537	0.0036524858030687257	0.002359125219441082	1.0	1.0	5.0	1.0	1.0	0.7423344536568102	1.0	1.0	-1088.9783948465683	0.0	40.05263048797196
6887000	-2158.870839435462	-1077.7253173528138	-1081.1455220826483	0.004129921005606103	0.0011603813840150995	0.0022999280752432245	0.0033714099977640165	0.001069870976726708	7.445174896013032E-4	2.0	2.0	2.0	1.0	2.0	0.07650419607460128	1.0	1.0	-1081.1455220826483	0.0	48.55382592610895
6888000	-2154.8548610774496	-1073.5866292596722	-1081.2682318177772	0.006285199100125316	4.682941953122914E-4	0.001782364953496273	4.28720830075739E-4	0.00143615656778947	0.0015828485690803306	1.0	1.0	1.0	4.0	2.0	0.6008394428112215	1.0	1.0	-1081.2682318177772	0.0	51.603140074886575
6889000	-2160.3849318736766	-1077.6278065123965	-1082.75712536128	0.004455654562615301	0.001202558777258788	0.00463304049358255	0.0016997789977081317	6.410890771867881E-4	0.0014795942953259394	4.0	1.0	1.0	1.0	2.0	0.4875835562737223	1.0	1.0	-1082.75712536128	0.0	49.387223462178206
6890000	-2157.3021402582435	-1076.7949732503891	-1080.5071670078546	0.0104804656295643	9.068583241483065E-4	9.706092109066967E-4	0.0014494659354286868	0.003138744190623283	0.00523983344636178	4.0	1.0	1.0	2.0	1.0	0.4875835562737223	1.0	1.0	-1080.5071670078546	0.0	49.015553034406885
6891000	-2162.889756295641	-1079.2671800644846	-1083.6225762311565	0.010547792856882334	0.0022263149517569216	7.616419192346916E-4	5.760301780374412E-4	0.0016485762794342994	0.004867985394168558	2.0	1.0	1.0	1.0	4.0	1.0067671859589704	1.0	1.0	-1083.6225762311565	0.0	47.14106122298651
6892000	-2165.29115775016	-1082.9127048725302	-1082.3784528776296	0.009131656117496986	0.002405595963699726	0.003715972244117651	0.002236844252744951	0.0030467205097218144	0.0035562532609227323	1.0	1.0	1.0	1.0	5.0	0.910747270454475	1.0	1.0	-1082.3784528776296	0.0	44.935631123722004
6893000	-2165.3724092510656	-1079.380505406025	-1085.9919038450405	0.008910752372440272	9.493240518181558E-4	0.0016460735063022099	0.0026976148784924915	0.0016629095589244323	0.002493913697965747	2.0	2.0	3.0	1.0	1.0	0.5729738006540899	1.0	1.0	-1085.9919038450405	0.0	46.118352864331555
6894000	-2172.972131395498	-1091.8609251801226	-1081.111206215375	0.0088241135189945	0.004682048207411518	0.004614360584862037	0.00895832694607766	0.003921968582383581	0.00820386255648169	1.0	1.0	1.0	4.0	2.0	0.20411632387221934	1.0	1.0	-1081.111206215375	0.0	40.22324423730138
6895000	-2175.8385405155527	-1092.524074483107	-1083.3144660324458	0.006217415271266068	0.015414875027607152	0.009028414287339992	0.0050960966618980846	0.009818769604912302	0.0020014338897002	1.0	1.0	2.0	2.0	3.0	0.3797787108644516	1.0	1.0	-1083.3144660324458	0.0	40.507708947022216
6896000	-2172.1726603187917	-1089.5642352477864	-1082.608425071005	0.008666243235853252	0.003911331069604421	0.008606296818842755	0.0026321734186735704	0.002811267936284386	0.0026909506342206457	3.0	1.0	1.0	2.0	2.0	0.35297577593380813	1.0	1.0	-1082.608425071005	0.0	40.03687391520111
6897000	-2167.7996498139037	-1088.5336265961091	-1079.2660232177946	0.008388491746456544	0.01107189242776814	0.0019058611700775651	0.0027164611485730994	0.002811267936284386	0.003393321122213734	2.0	1.0	2.0	1.0	3.0	0.09760588761576396	1.0	1.0	-1079.2660232177946	0.0	41.90319407112541
6898000	-2159.157301901103	-1079.9519885666925	-1079.2053133344102	0.007789906671711811	6.244917533035512E-4	9.051388706540769E-4	0.0024902726692238807	0.0019705357547041107	0.0022732083652042684	4.0	1.0	1.0	2.0	1.0	0.22644770962072458	1.0	1.0	-1079.2053133344102	0.0	45.13002800738657
6899000	-2167.725910215737	-1083.3393394394168	-1084.38657077632	0.009104775746095185	0.0024386032915109236	0.00126314244542462	8.579545989308795E-4	0.004340542848078498	0.0025824572653322148	1.0	3.0	3.0	1.0	1.0	0.07909475831208333	1.0	1.0	-1084.38657077632	0.0	46.20555448120436
6900000	-2162.157043290418	-1081.3971332693438	-1080.7599100210741	0.011053600209626473	0.0011603846607380764	8.676483955894727E-4	0.002063642965236249	0.006302805758992896	0.0025113847251224974	3.0	1.0	1.0	3.0	1.0	0.26936271725731387	1.0	1.0	-1080.7599100210741	0.0	46.19691096215816
6901000	-2166.0901386251594	-1086.4462713386954	-1079.643867286464	0.006668409753113577	0.0011755061723626053	0.004029125828743047	0.0037813992858098154	0.003198010914170446	0.005071581443610521	2.0	2.0	1.0	1.0	3.0	0.2928865275790284	1.0	1.0	-1079.643867286464	0.0	42.81727251204538
6902000	-2162.812216730505	-1079.2845693650345	-1083.5276473654706	0.006207200232947846	0.003810271441840413	0.002842175448414223	0.0017871942626257746	0.001129769818608391	0.0028973915852271792	2.0	1.0	2.0	3.0	1.0	0.2691029263717134	1.0	1.0	-1083.5276473654706	0.0	48.00421143847321
